Date,Open,High,Low,Close,Adj Close,Volume
2024-07-01,28300.0,28500.0,28050.0,28350.0,28350.0,13725530.0
2024-07-02,28350.0,28850.0,28250.0,28700.0,28700.0,21378620.0
2024-07-03,29000.0,29100.0,28700.0,28750.0,28750.0,19520980.0
2024-07-04,28850.0,29050.0,28600.0,28700.0,28700.0,9373180.0
2024-07-05,28700.0,28950.0,28600.0,28650.0,28650.0,15620620.0
2024-07-08,28700.0,29050.0,28650.0,28800.0,28800.0,19549360.0
2024-07-09,28800.0,29200.0,28750.0,29000.0,29000.0,22824390.0
2024-07-10,29100.0,29500.0,28950.0,28950.0,28950.0,31339660.0
2024-07-11,29150.0,29250.0,28850.0,28850.0,28850.0,14788170.0
2024-07-12,28900.0,28950.0,28450.0,28500.0,28500.0,18403520.0
2024-07-15,28550.0,28750.0,28200.0,28450.0,28450.0,16511700.0
2024-07-16,28500.0,28650.0,28400.0,28450.0,28450.0,12840620.0
2024-07-17,28550.0,28600.0,27600.0,28200.0,28200.0,26071110.0
2024-07-18,28200.0,28450.0,28050.0,28400.0,28400.0,20987440.0
2024-07-19,28400.0,28400.0,28200.0,28200.0,28200.0,15130270.0
2024-07-22,28100.0,28200.0,27750.0,28050.0,28050.0,20109400.0
2024-07-23,28050.0,28200.0,27800.0,27800.0,27800.0,15840900.0
2024-07-24,27750.0,27950.0,27100.0,27700.0,27700.0,19263100.0
2024-07-25,27600.0,27650.0,27300.0,27350.0,27350.0,13419700.0
2024-07-26,27350.0,27650.0,27350.0,27450.0,27450.0,8866900.0
2024-07-29,27650.0,28100.0,27600.0,27900.0,27900.0,16736740.0
2024-07-30,28000.0,28200.0,27900.0,27900.0,27900.0,15612800.0
2024-07-31,27900.0,27900.0,27100.0,27200.0,27200.0,24578900.0
2024-08-01,27500.0,27650.0,26600.0,26700.0,26700.0,31450400.0
2024-08-02,26650.0,27300.0,26500.0,27250.0,27250.0,17642000.0
2024-08-05,26800.0,26850.0,25800.0,25950.0,25950.0,46010000.0
2024-08-06,26050.0,26450.0,25850.0,26300.0,26300.0,20427400.0
2024-08-07,26450.0,26450.0,25950.0,26050.0,26050.0,16249700.0
2024-08-08,25950.0,26100.0,25550.0,25600.0,25600.0,21887400.0
2024-08-09,25900.0,26100.0,25700.0,26050.0,26050.0,13383200.0
2024-08-12,26050.0,26100.0,25700.0,25850.0,25850.0,13266000.0
2024-08-13,25900.0,25950.0,25200.0,25400.0,25400.0,27064600.0
2024-08-14,25500.0,25700.0,25300.0,25450.0,25450.0,14953420.0
2024-08-15,25450.0,25450.0,25200.0,25200.0,25200.0,17264450.0
2024-08-16,25200.0,25700.0,25000.0,25600.0,25600.0,36501940.0
2024-08-19,25800.0,26350.0,25700.0,25850.0,25850.0,24830540.0
2024-08-20,26000.0,26200.0,25800.0,25800.0,25800.0,20447530.0
2024-08-21,25850.0,26250.0,25800.0,26150.0,26150.0,25308610.0
2024-08-22,26200.0,26250.0,25700.0,25750.0,25750.0,24750050.0
2024-08-23,25750.0,26050.0,25400.0,26050.0,26050.0,23974350.0
2024-08-26,26150.0,26400.0,25950.0,26000.0,26000.0,21739740.0
2024-08-28,25850.0,25950.0,25650.0,25700.0,25700.0,18829310.0
2024-08-29,25800.0,25950.0,25600.0,25600.0,25600.0,16482870.0
2024-08-30,25700.0,25750.0,25500.0,25500.0,25500.0,18554700.0
2024-09-04,25300.0,25450.0,25100.0,25250.0,25250.0,19117520.0
2024-09-05,25350.0,25350.0,25000.0,25050.0,25050.0,23123540.0
2024-09-06,25050.0,25400.0,24750.0,25400.0,25400.0,24006400.0
2024-09-09,25400.0,26200.0,25300.0,25600.0,25600.0,33705800.0
2024-09-10,25750.0,25850.0,25150.0,25150.0,25150.0,15019240.0
2024-09-11,25150.0,25550.0,25050.0,25350.0,25350.0,14822730.0
2024-09-12,25400.0,25550.0,25100.0,25100.0,25100.0,9035828.0
2024-09-13,25150.0,25300.0,25000.0,25000.0,25000.0,12460210.0
2024-09-16,25000.0,25250.0,24850.0,24850.0,24850.0,15983600.0
2024-09-17,24900.0,25250.0,24800.0,25250.0,25250.0,13250400.0
